NameRegion,Name,Region,Description,URL,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Mandarins5,Mandarins,5,"As one of the original citrus species, Mandarins are the ancestors to many of the hybrid citrus cultivars. The Mandarin is a symbol of abundance and good fortune during Chinese New Year. Sometimes included in Christmas stockings in America and Canada. ",,0,0,0,0,0,0,0,0,0,0,0,0
Mangoes1,Mangoes,1,"The national fruit of India and Pakistan, and the national tree of Bangladesh. Hendrik van Rheede noted the economic value of Mangoes in his 1678 book Hortus Malabaricus.",,0,0,0,0,0,1,1,1,0,0,0,0
Mangoes2,Mangoes,2,"The national fruit of India and Pakistan, and the national tree of Bangladesh. Hendrik van Rheede noted the economic value of Mangoes in his 1678 book Hortus Malabaricus.",,0,0,0,0,0,0,0,0,0,0,0,0
Mangoes3,Mangoes,3,"The national fruit of India and Pakistan, and the national tree of Bangladesh. Hendrik van Rheede noted the economic value of Mangoes in his 1678 book Hortus Malabaricus.",,0,0,0,0,0,0,0,0,0,0,0,0
Mangoes4,Mangoes,4,"The national fruit of India and Pakistan, and the national tree of Bangladesh. Hendrik van Rheede noted the economic value of Mangoes in his 1678 book Hortus Malabaricus.",,0,0,0,0,0,0,0,0,0,0,0,0
Mangoes5,Mangoes,5,"The national fruit of India and Pakistan, and the national tree of Bangladesh. Hendrik van Rheede noted the economic value of Mangoes in his 1678 book Hortus Malabaricus.",,0,0,0,0,0,0,0,0,0,0,0,0
Melons1,Melons,1,"A large family of fleshy fruits. First brought to Europe by the Nuragic civilization of Sardinia. A number of Native American tribes, such as the Acoma, Cochiti, Isleta, and Navajo maintain a tradition of growing their own cultivars of melon. ",,0,0,0,0,1,1,1,1,1,1,1,0
Melons2,Melons,2,"A large family of fleshy fruits. First brought to Europe by the Nuragic civilization of Sardinia. A number of Native American tribes, such as the Acoma, Cochiti, Isleta, and Navajo maintain a tradition of growing their own cultivars of melon. ",,0,0,0,0,0,1,1,1,1,1,1,0
Melons3,Melons,3,"A large family of fleshy fruits. First brought to Europe by the Nuragic civilization of Sardinia. A number of Native American tribes, such as the Acoma, Cochiti, Isleta, and Navajo maintain a tradition of growing their own cultivars of melon. ",,0,0,0,0,0,0,1,1,1,1,0,0
Melons4,Melons,4,"A large family of fleshy fruits. First brought to Europe by the Nuragic civilization of Sardinia. A number of Native American tribes, such as the Acoma, Cochiti, Isleta, and Navajo maintain a tradition of growing their own cultivars of melon. ",,0,0,0,0,0,1,1,1,1,0,0,0
Melons5,Melons,5,"A large family of fleshy fruits. First brought to Europe by the Nuragic civilization of Sardinia. A number of Native American tribes, such as the Acoma, Cochiti, Isleta, and Navajo maintain a tradition of growing their own cultivars of melon. ",,0,0,0,0,0,0,0,1,1,1,0,0
Mint1,Mint,1,"An aromatic herb with a cosmopolitan distribution. Mint is a necessary ingredient in Touareg tea, which is popular in northern African and Arab countries, and El Draque, a popular 16th century drink named after Sir Francis Drake. ",,1,1,1,1,1,1,1,1,1,1,1,1
Mint2,Mint,2,"An aromatic herb with a cosmopolitan distribution. Mint is a necessary ingredient in Touareg tea, which is popular in northern African and Arab countries, and El Draque, a popular 16th century drink named after Sir Francis Drake. ",,1,1,1,1,1,1,1,1,1,1,1,1
Mint3,Mint,3,"An aromatic herb with a cosmopolitan distribution. Mint is a necessary ingredient in Touareg tea, which is popular in northern African and Arab countries, and El Draque, a popular 16th century drink named after Sir Francis Drake. ",,0,0,0,0,0,0,1,1,1,1,0,0
Mint4,Mint,4,"An aromatic herb with a cosmopolitan distribution. Mint is a necessary ingredient in Touareg tea, which is popular in northern African and Arab countries, and El Draque, a popular 16th century drink named after Sir Francis Drake. ",,0,0,0,1,1,1,1,1,1,1,0,0
Mint5,Mint,5,"An aromatic herb with a cosmopolitan distribution. Mint is a necessary ingredient in Touareg tea, which is popular in northern African and Arab countries, and El Draque, a popular 16th century drink named after Sir Francis Drake. ",,0,0,0,0,1,1,1,1,1,1,0,0
Morels1,Morels,1,"A fungi with a distinctive honeycomb appearance. Their pyrophilic behaviour makes them grow abundantly in the wake of forest fires. Boyne City, Michigan hosts the National Morel Mushroom Festival, a century old event. In parts of West Virginia, they are known as molly moochers, muggins, or muggles. ",,0,0,1,1,1,0,0,0,0,0,0,0
Morels2,Morels,2,"A fungi with a distinctive honeycomb appearance. Their pyrophilic behaviour makes them grow abundantly in the wake of forest fires. Boyne City, Michigan hosts the National Morel Mushroom Festival, a century old event. In parts of West Virginia, they are known as molly moochers, muggins, or muggles. ",,0,0,1,1,1,1,0,0,0,0,0,0
Morels3,Morels,3,"A fungi with a distinctive honeycomb appearance. Their pyrophilic behaviour makes them grow abundantly in the wake of forest fires. Boyne City, Michigan hosts the National Morel Mushroom Festival, a century old event. In parts of West Virginia, they are known as molly moochers, muggins, or muggles. ",,0,0,1,1,1,0,0,0,0,0,0,0
Morels4,Morels,4,"A fungi with a distinctive honeycomb appearance. Their pyrophilic behaviour makes them grow abundantly in the wake of forest fires. Boyne City, Michigan hosts the National Morel Mushroom Festival, a century old event. In parts of West Virginia, they are known as molly moochers, muggins, or muggles. ",,0,0,0,1,1,0,0,0,0,0,0,0
Morels5,Morels,5,"A fungi with a distinctive honeycomb appearance. Their pyrophilic behaviour makes them grow abundantly in the wake of forest fires. Boyne City, Michigan hosts the National Morel Mushroom Festival, a century old event. In parts of West Virginia, they are known as molly moochers, muggins, or muggles. ",,0,0,0,0,1,0,0,0,0,0,0,0
Mushrooms1,Mushrooms,1,"Also known as a toadstool, the Mushroom is the fruiting body of a fungus. Mushrooms can be separated into 3 categories - Edible Mushrooms, Toxic Mushrooms, and Psychoactive Mushrooms, a medley of which can make for very weird dinner party. ",,1,1,1,1,1,1,1,1,1,1,1,1
Mushrooms2,Mushrooms,2,"Also known as a toadstool, the Mushroom is the fruiting body of a fungus. Mushrooms can be separated into 3 categories - Edible Mushrooms, Toxic Mushrooms, and Psychoactive Mushrooms, a medley of which can make for very weird dinner party. ",,1,1,1,1,0,0,0,0,0,1,1,1
Mushrooms3,Mushrooms,3,"Also known as a toadstool, the Mushroom is the fruiting body of a fungus. Mushrooms can be separated into 3 categories - Edible Mushrooms, Toxic Mushrooms, and Psychoactive Mushrooms, a medley of which can make for very weird dinner party. ",,0,0,1,1,1,1,1,1,1,1,1,0
Mushrooms4,Mushrooms,4,"Also known as a toadstool, the Mushroom is the fruiting body of a fungus. Mushrooms can be separated into 3 categories - Edible Mushrooms, Toxic Mushrooms, and Psychoactive Mushrooms, a medley of which can make for very weird dinner party. ",,0,0,0,1,1,1,1,1,1,1,1,0
Mushrooms5,Mushrooms,5,"Also known as a toadstool, the Mushroom is the fruiting body of a fungus. Mushrooms can be separated into 3 categories - Edible Mushrooms, Toxic Mushrooms, and Psychoactive Mushrooms, a medley of which can make for very weird dinner party. ",,1,1,1,1,1,1,1,1,1,1,1,1
Mustard_Greens1,Mustard Greens,1,"A leafy member of the Mustard family. The Gorkhas of Darjeeling, West Bengal, and Sikkim, as well as Nepal, traditionally prepare a dish of pork and mustard greens called Rayo. ",,1,1,1,1,0,0,0,0,0,1,1,1
Mustard_Greens2,Mustard Greens,2,"A leafy member of the Mustard family. The Gorkhas of Darjeeling, West Bengal, and Sikkim, as well as Nepal, traditionally prepare a dish of pork and mustard greens called Rayo. ",,1,1,1,1,1,1,0,0,1,1,1,1
Mustard_Greens3,Mustard Greens,3,"A leafy member of the Mustard family. The Gorkhas of Darjeeling, West Bengal, and Sikkim, as well as Nepal, traditionally prepare a dish of pork and mustard greens called Rayo. ",,0,0,0,0,0,1,1,1,1,1,1,0
Mustard_Greens4,Mustard Greens,4,"A leafy member of the Mustard family. The Gorkhas of Darjeeling, West Bengal, and Sikkim, as well as Nepal, traditionally prepare a dish of pork and mustard greens called Rayo. ",,0,0,0,1,1,1,0,0,1,1,1,0
Mustard_Greens5,Mustard Greens,5,"A leafy member of the Mustard family. The Gorkhas of Darjeeling, West Bengal, and Sikkim, as well as Nepal, traditionally prepare a dish of pork and mustard greens called Rayo. ",,0,0,0,0,0,1,1,1,1,1,1,0
Nectarines1,Nectarines,1,"A variety of peach. It is often referred to as a ""shaved peach"" or a ""fuzzless peach"" due to it's lack of fuzz. Most likely originated in China over 4000 years ago. ",,0,0,0,0,1,1,1,1,1,1,0,0
Nectarines2,Nectarines,2,"A variety of peach. It is often referred to as a ""shaved peach"" or a ""fuzzless peach"" due to it's lack of fuzz. Most likely originated in China over 4000 years ago. ",,0,0,0,0,1,1,0,0,0,0,0,0
Nectarines3,Nectarines,3,"A variety of peach. It is often referred to as a ""shaved peach"" or a ""fuzzless peach"" due to it's lack of fuzz. Most likely originated in China over 4000 years ago. ",,0,0,0,0,0,0,1,1,1,0,0,0
Nectarines4,Nectarines,4,"A variety of peach. It is often referred to as a ""shaved peach"" or a ""fuzzless peach"" due to it's lack of fuzz. Most likely originated in China over 4000 years ago. ",,0,0,0,0,0,1,1,1,1,0,0,0
Nectarines5,Nectarines,5,"A variety of peach. It is often referred to as a ""shaved peach"" or a ""fuzzless peach"" due to it's lack of fuzz. Most likely originated in China over 4000 years ago. ",,0,0,0,0,0,1,1,1,1,0,0,0
Nettles1,Nettles,1,"Although Nettles is a large family of plant known for its stinging hairs, most are edible and highly nutritious. Dried nettle can be used in tea. ",,1,1,1,1,1,1,1,0,0,0,0,0
Nettles2,Nettles,2,"Although Nettles is a large family of plant known for its stinging hairs, most are edible and highly nutritious. Dried nettle can be used in tea. ",,0,0,1,1,0,0,0,0,0,0,0,0
Nettles3,Nettles,3,"Although Nettles is a large family of plant known for its stinging hairs, most are edible and highly nutritious. Dried nettle can be used in tea. ",,0,0,1,1,1,0,0,0,0,0,0,0
Nettles4,Nettles,4,"Although Nettles is a large family of plant known for its stinging hairs, most are edible and highly nutritious. Dried nettle can be used in tea. ",,0,0,0,0,0,0,0,0,0,0,0,0
Nettles5,Nettles,5,"Although Nettles is a large family of plant known for its stinging hairs, most are edible and highly nutritious. Dried nettle can be used in tea. ",,0,0,1,1,1,0,0,0,0,0,0,0
Nopales1,Nopales,1,"A common name in Spanish (from the Nahuatl word nohpalli) for the Opuntia cacti, also called the Prickly Pear. Used in a variety of Mexican cuisines, as well as in nopaltillas. ",,0,0,0,0,1,1,1,1,1,1,1,0
Nopales2,Nopales,2,"A common name in Spanish (from the Nahuatl word nohpalli) for the Opuntia cacti, also called the Prickly Pear. Used in a variety of Mexican cuisines, as well as in nopaltillas. ",,0,0,0,0,0,0,0,0,0,0,0,0
Nopales3,Nopales,3,"A common name in Spanish (from the Nahuatl word nohpalli) for the Opuntia cacti, also called the Prickly Pear. Used in a variety of Mexican cuisines, as well as in nopaltillas. ",,0,0,0,0,0,0,0,0,0,0,0,0
Nopales4,Nopales,4,"A common name in Spanish (from the Nahuatl word nohpalli) for the Opuntia cacti, also called the Prickly Pear. Used in a variety of Mexican cuisines, as well as in nopaltillas. ",,0,0,0,0,0,0,0,0,0,0,0,0
Nopales5,Nopales,5,"A common name in Spanish (from the Nahuatl word nohpalli) for the Opuntia cacti, also called the Prickly Pear. Used in a variety of Mexican cuisines, as well as in nopaltillas. ",,0,0,0,0,0,0,0,0,0,0,0,0
Okra1,Okra,1,"Known in many English-speaking countries as Ladies' Fingers. Most likely from West Africa, where Okra is a word from the Igbo language, and it is a necessary ingredient in Gombo. ",,0,0,0,0,0,1,1,1,1,1,1,0
Okra2,Okra,2,"Known in many English-speaking countries as Ladies' Fingers. Most likely from West Africa, where Okra is a word from the Igbo language, and it is a necessary ingredient in Gombo. ",,0,0,0,0,0,1,1,1,1,1,1,0
Okra3,Okra,3,"Known in many English-speaking countries as Ladies' Fingers. Most likely from West Africa, where Okra is a word from the Igbo language, and it is a necessary ingredient in Gombo. ",,0,0,0,0,0,0,1,1,1,1,0,0
Okra4,Okra,4,"Known in many English-speaking countries as Ladies' Fingers. Most likely from West Africa, where Okra is a word from the Igbo language, and it is a necessary ingredient in Gombo. ",,0,0,0,0,0,0,1,1,1,1,0,0
Okra5,Okra,5,"Known in many English-speaking countries as Ladies' Fingers. Most likely from West Africa, where Okra is a word from the Igbo language, and it is a necessary ingredient in Gombo. ",,0,0,0,0,0,0,0,0,0,0,0,0
Olives1,Olives,1,"Of major agricultural importance to the Mediterranean region, the Olive tree is also a vital symbol in many ancient cultures. One of the Seven Species of the Land of Israel.",,0,0,0,0,0,0,0,0,1,1,1,0
Olives2,Olives,2,"Of major agricultural importance to the Mediterranean region, the Olive tree is also a vital symbol in many ancient cultures. One of the Seven Species of the Land of Israel.",,0,0,0,0,0,0,0,0,0,0,0,0
Olives3,Olives,3,"Of major agricultural importance to the Mediterranean region, the Olive tree is also a vital symbol in many ancient cultures. One of the Seven Species of the Land of Israel.",,0,0,0,0,0,0,0,0,0,0,0,0
Olives4,Olives,4,"Of major agricultural importance to the Mediterranean region, the Olive tree is also a vital symbol in many ancient cultures. One of the Seven Species of the Land of Israel.",,0,0,0,0,0,0,0,0,0,0,0,0
Olives5,Olives,5,"Of major agricultural importance to the Mediterranean region, the Olive tree is also a vital symbol in many ancient cultures. One of the Seven Species of the Land of Israel.",,0,0,0,0,0,0,0,0,0,0,0,0
Onions1,Onions,1,"The most widely cultivated member of the genus Allium. Ancient Egyptians revered the onion bulb, viewing it's spherical shape and concentric rings as symbols of eternal life.",,1,1,1,1,1,1,1,1,1,1,1,1
Onions2,Onions,2,"The most widely cultivated member of the genus Allium. Ancient Egyptians revered the onion bulb, viewing it's spherical shape and concentric rings as symbols of eternal life.",,0,0,1,1,1,1,1,0,0,0,0,0
Onions3,Onions,3,"The most widely cultivated member of the genus Allium. Ancient Egyptians revered the onion bulb, viewing it's spherical shape and concentric rings as symbols of eternal life.",,0,0,0,0,0,0,1,1,1,1,1,0
Onions4,Onions,4,"The most widely cultivated member of the genus Allium. Ancient Egyptians revered the onion bulb, viewing it's spherical shape and concentric rings as symbols of eternal life.",,0,0,0,0,0,1,1,1,1,1,1,0
Onions5,Onions,5,"The most widely cultivated member of the genus Allium. Ancient Egyptians revered the onion bulb, viewing it's spherical shape and concentric rings as symbols of eternal life.",,0,0,0,0,0,1,1,1,1,0,0,0
Oranges1,Oranges,1,The earliest mention of the orange was in Chinese literature in 314 BC. Oranges were introduced to Europe through Andalusia by the Moors in the 10th century. ,,1,1,1,1,1,1,1,1,1,1,1,1
Oranges2,Oranges,2,The earliest mention of the orange was in Chinese literature in 314 BC. Oranges were introduced to Europe through Andalusia by the Moors in the 10th century. ,,1,1,1,1,1,1,0,0,1,1,1,1
Oranges3,Oranges,3,The earliest mention of the orange was in Chinese literature in 314 BC. Oranges were introduced to Europe through Andalusia by the Moors in the 10th century. ,,0,0,0,0,0,0,0,0,0,0,0,0
Oranges4,Oranges,4,The earliest mention of the orange was in Chinese literature in 314 BC. Oranges were introduced to Europe through Andalusia by the Moors in the 10th century. ,,0,0,0,0,0,0,0,0,0,0,0,0
Oranges5,Oranges,5,The earliest mention of the orange was in Chinese literature in 314 BC. Oranges were introduced to Europe through Andalusia by the Moors in the 10th century. ,,0,0,0,0,0,0,0,0,0,0,0,0
Oregano1,Oregano,1,"A flowering plant in the mint family. Oregano is notable because it's leaves contain more flavor when dried than fresh. Oregano became popular in the United States after World War 2, when they brought back a taste for the 'pizza herb'. ",,1,1,1,1,1,1,1,1,1,1,1,1
Oregano2,Oregano,2,"A flowering plant in the mint family. Oregano is notable because it's leaves contain more flavor when dried than fresh. Oregano became popular in the United States after World War 2, when they brought back a taste for the 'pizza herb'. ",,0,0,0,0,1,1,1,1,1,1,0,0
Oregano3,Oregano,3,"A flowering plant in the mint family. Oregano is notable because it's leaves contain more flavor when dried than fresh. Oregano became popular in the United States after World War 2, when they brought back a taste for the 'pizza herb'. ",,0,0,0,0,0,0,1,1,1,1,0,0
Oregano4,Oregano,4,"A flowering plant in the mint family. Oregano is notable because it's leaves contain more flavor when dried than fresh. Oregano became popular in the United States after World War 2, when they brought back a taste for the 'pizza herb'. ",,0,0,0,1,1,1,1,1,1,1,0,0
Oregano5,Oregano,5,"A flowering plant in the mint family. Oregano is notable because it's leaves contain more flavor when dried than fresh. Oregano became popular in the United States after World War 2, when they brought back a taste for the 'pizza herb'. ",,0,0,0,0,1,1,1,1,1,1,1,1
Papaya1,Papaya,1,"The papaya plant has three sexes: male, female, and hermaphrodite, of which only the hermaphrodite bears edible fruit. Papaya is traditionally used as a meat tenderizer. ",,0,0,0,0,0,0,0,0,0,0,0,0
Papaya2,Papaya,2,"The papaya plant has three sexes: male, female, and hermaphrodite, of which only the hermaphrodite bears edible fruit. Papaya is traditionally used as a meat tenderizer. ",,0,0,0,0,1,1,1,1,1,0,0,0
Papaya3,Papaya,3,"The papaya plant has three sexes: male, female, and hermaphrodite, of which only the hermaphrodite bears edible fruit. Papaya is traditionally used as a meat tenderizer. ",,0,0,0,0,0,0,0,0,0,0,0,0
Papaya4,Papaya,4,"The papaya plant has three sexes: male, female, and hermaphrodite, of which only the hermaphrodite bears edible fruit. Papaya is traditionally used as a meat tenderizer. ",,0,0,0,0,0,0,0,0,0,0,0,0
Papaya5,Papaya,5,"The papaya plant has three sexes: male, female, and hermaphrodite, of which only the hermaphrodite bears edible fruit. Papaya is traditionally used as a meat tenderizer. ",,0,0,0,0,0,0,0,0,0,0,0,0
Parsley1,Parsley,1,"A part of the traditional central European bouquet garni. One of the two members of the French Persillade. Along with scallions, one of the main ingredients in a Brazillion cheiro-verde. ",,1,1,1,1,1,1,1,1,1,1,1,1
Parsley2,Parsley,2,"A part of the traditional central European bouquet garni. One of the two members of the French Persillade. Along with scallions, one of the main ingredients in a Brazillion cheiro-verde. ",,1,1,1,1,1,0,0,0,0,1,1,1
Parsley3,Parsley,3,"A part of the traditional central European bouquet garni. One of the two members of the French Persillade. Along with scallions, one of the main ingredients in a Brazillion cheiro-verde. ",,0,0,0,0,0,0,1,1,1,1,0,0
Parsley4,Parsley,4,"A part of the traditional central European bouquet garni. One of the two members of the French Persillade. Along with scallions, one of the main ingredients in a Brazillion cheiro-verde. ",,0,0,0,0,1,1,1,1,1,0,0,0
Parsley5,Parsley,5,"A part of the traditional central European bouquet garni. One of the two members of the French Persillade. Along with scallions, one of the main ingredients in a Brazillion cheiro-verde. ",,0,0,0,0,0,1,1,1,1,1,1,0
Parsnips1,Parsnips,1,A relative of carrots and parsley. It was used as a sweetener in Europe before the arrival of cane sugar. Handling the stems and foilage of parsnips can result in a skin rash if the skin is exposed to sunlight after handling. ,,1,1,1,1,0,0,0,0,0,1,1,1
Parsnips2,Parsnips,2,A relative of carrots and parsley. It was used as a sweetener in Europe before the arrival of cane sugar. Handling the stems and foilage of parsnips can result in a skin rash if the skin is exposed to sunlight after handling. ,,1,1,1,0,0,0,0,0,0,0,1,1
Parsnips3,Parsnips,3,A relative of carrots and parsley. It was used as a sweetener in Europe before the arrival of cane sugar. Handling the stems and foilage of parsnips can result in a skin rash if the skin is exposed to sunlight after handling. ,,0,0,1,1,0,0,0,0,0,1,1,1
Parsnips4,Parsnips,4,A relative of carrots and parsley. It was used as a sweetener in Europe before the arrival of cane sugar. Handling the stems and foilage of parsnips can result in a skin rash if the skin is exposed to sunlight after handling. ,,0,0,0,1,1,0,0,0,0,1,1,0
Parsnips5,Parsnips,5,A relative of carrots and parsley. It was used as a sweetener in Europe before the arrival of cane sugar. Handling the stems and foilage of parsnips can result in a skin rash if the skin is exposed to sunlight after handling. ,,1,1,1,1,0,0,0,0,0,1,1,1
Pea_Shoots1,Pea Shoots,1,"The edible leaves of the traditional pea plant. A pea plant can take an entire summer to grow, but pea shoots are harvestable within 2 to 4 weeks. ",,1,1,1,1,1,0,0,0,0,0,0,0
Pea_Shoots2,Pea Shoots,2,"The edible leaves of the traditional pea plant. A pea plant can take an entire summer to grow, but pea shoots are harvestable within 2 to 4 weeks. ",,0,0,1,1,1,0,0,0,0,0,0,0
Pea_Shoots3,Pea Shoots,3,"The edible leaves of the traditional pea plant. A pea plant can take an entire summer to grow, but pea shoots are harvestable within 2 to 4 weeks. ",,0,0,0,1,1,1,0,0,0,0,0,0
Pea_Shoots4,Pea Shoots,4,"The edible leaves of the traditional pea plant. A pea plant can take an entire summer to grow, but pea shoots are harvestable within 2 to 4 weeks. ",,0,0,1,1,0,0,0,0,0,0,0,0
Pea_Shoots5,Pea Shoots,5,"The edible leaves of the traditional pea plant. A pea plant can take an entire summer to grow, but pea shoots are harvestable within 2 to 4 weeks. ",,0,0,0,0,1,1,1,1,0,0,0,0
Peaches1,Peaches,1,"From a deciduous tree native to the area between the Tarim Basin and the slopes of the Kunlun Mountains. It's latin name, Persica, refers to its widespread cultivation in Persia. There are fossil records of Peaches dating back 2.6 million years ago. ",,0,0,0,0,1,1,1,1,1,1,0,0
Peaches2,Peaches,2,"From a deciduous tree native to the area between the Tarim Basin and the slopes of the Kunlun Mountains. It's latin name, Persica, refers to its widespread cultivation in Persia. There are fossil records of Peaches dating back 2.6 million years ago. ",,0,0,0,0,1,1,1,1,1,0,0,0
Peaches3,Peaches,3,"From a deciduous tree native to the area between the Tarim Basin and the slopes of the Kunlun Mountains. It's latin name, Persica, refers to its widespread cultivation in Persia. There are fossil records of Peaches dating back 2.6 million years ago. ",,0,0,0,0,0,0,1,1,1,0,0,0
Peaches4,Peaches,4,"From a deciduous tree native to the area between the Tarim Basin and the slopes of the Kunlun Mountains. It's latin name, Persica, refers to its widespread cultivation in Persia. There are fossil records of Peaches dating back 2.6 million years ago. ",,0,0,0,0,0,1,1,1,1,0,0,0
Peaches5,Peaches,5,"From a deciduous tree native to the area between the Tarim Basin and the slopes of the Kunlun Mountains. It's latin name, Persica, refers to its widespread cultivation in Persia. There are fossil records of Peaches dating back 2.6 million years ago. ",,0,0,0,0,0,1,1,1,1,0,0,0
Peanuts1,Peanuts,1,"Also known as the groundnut, goober, or monkey nut. George Washington Carver is largely credited with the enduring popularity of the peanut in the United States. ",,0,0,0,0,0,0,0,0,0,0,0,0
Peanuts2,Peanuts,2,"Also known as the groundnut, goober, or monkey nut. George Washington Carver is largely credited with the enduring popularity of the peanut in the United States. ",,0,0,0,0,1,1,1,1,0,0,0,0
Peanuts3,Peanuts,3,"Also known as the groundnut, goober, or monkey nut. George Washington Carver is largely credited with the enduring popularity of the peanut in the United States. ",,0,0,0,0,0,0,0,0,0,0,0,0
Peanuts4,Peanuts,4,"Also known as the groundnut, goober, or monkey nut. George Washington Carver is largely credited with the enduring popularity of the peanut in the United States. ",,0,0,0,0,0,0,0,0,0,0,0,0
Peanuts5,Peanuts,5,"Also known as the groundnut, goober, or monkey nut. George Washington Carver is largely credited with the enduring popularity of the peanut in the United States. ",,0,0,0,0,0,0,0,0,0,0,0,0
Pears1,Pears,1,There is evidence that the cultivation of pears dates back to prehistoric times. Many traces of the Pear have been found in prehistoric pile dwellings around Lake Zurich. Alphonse Pyramus de Condolle inferred the widespread ancient cultivation of the Pear based on it's occurences in all Celtic and Slavic languages. ,,1,1,0,0,0,0,0,1,1,1,1,1
Pears2,Pears,2,There is evidence that the cultivation of pears dates back to prehistoric times. Many traces of the Pear have been found in prehistoric pile dwellings around Lake Zurich. Alphonse Pyramus de Condolle inferred the widespread ancient cultivation of the Pear based on it's occurences in all Celtic and Slavic languages. ,,0,0,0,0,0,0,1,1,1,0,0,0
Pears3,Pears,3,There is evidence that the cultivation of pears dates back to prehistoric times. Many traces of the Pear have been found in prehistoric pile dwellings around Lake Zurich. Alphonse Pyramus de Condolle inferred the widespread ancient cultivation of the Pear based on it's occurences in all Celtic and Slavic languages. ,,0,0,0,0,0,0,0,1,1,1,0,0
Pears4,Pears,4,There is evidence that the cultivation of pears dates back to prehistoric times. Many traces of the Pear have been found in prehistoric pile dwellings around Lake Zurich. Alphonse Pyramus de Condolle inferred the widespread ancient cultivation of the Pear based on it's occurences in all Celtic and Slavic languages. ,,0,0,0,0,0,0,0,1,1,1,0,0
Pears5,Pears,5,There is evidence that the cultivation of pears dates back to prehistoric times. Many traces of the Pear have been found in prehistoric pile dwellings around Lake Zurich. Alphonse Pyramus de Condolle inferred the widespread ancient cultivation of the Pear based on it's occurences in all Celtic and Slavic languages. ,,0,0,0,0,0,0,0,1,1,1,1,0
Peas1,Peas,1,"Peas either refers to the seeds of a pod, or the seed-pod itself. Charles the Good, count of Flanders, notes that peas were the staple that kept famine at bay during the Middle Ages.",,1,1,1,1,1,1,1,1,1,1,1,0
Peas2,Peas,2,"Peas either refers to the seeds of a pod, or the seed-pod itself. Charles the Good, count of Flanders, notes that peas were the staple that kept famine at bay during the Middle Ages.",,0,0,0,1,1,0,0,0,0,0,0,0
Peas3,Peas,3,"Peas either refers to the seeds of a pod, or the seed-pod itself. Charles the Good, count of Flanders, notes that peas were the staple that kept famine at bay during the Middle Ages.",,0,0,0,0,0,1,1,0,1,1,0,0
Peas4,Peas,4,"Peas either refers to the seeds of a pod, or the seed-pod itself. Charles the Good, count of Flanders, notes that peas were the staple that kept famine at bay during the Middle Ages.",,0,0,0,1,1,1,0,0,0,0,0,0
Peas5,Peas,5,"Peas either refers to the seeds of a pod, or the seed-pod itself. Charles the Good, count of Flanders, notes that peas were the staple that kept famine at bay during the Middle Ages.",,0,0,0,0,0,0,1,1,1,1,0,0
Pecans1,Pecans,1,"A species of hickory native to Northern Mexico and the Southern United States, specifically the Mississippi Delta region. The Pecan is included in the state symbols of Alabama, Arkansas, California, Oklahoma, and Texas.",,0,0,0,0,0,0,0,0,1,1,1,0
Pecans2,Pecans,2,"A species of hickory native to Northern Mexico and the Southern United States, specifically the Mississippi Delta region. The Pecan is included in the state symbols of Alabama, Arkansas, California, Oklahoma, and Texas.",,1,1,1,1,1,1,1,1,1,1,1,1
Pecans3,Pecans,3,"A species of hickory native to Northern Mexico and the Southern United States, specifically the Mississippi Delta region. The Pecan is included in the state symbols of Alabama, Arkansas, California, Oklahoma, and Texas.",,0,0,0,0,0,0,0,0,0,0,0,0
Pecans4,Pecans,4,"A species of hickory native to Northern Mexico and the Southern United States, specifically the Mississippi Delta region. The Pecan is included in the state symbols of Alabama, Arkansas, California, Oklahoma, and Texas.",,0,0,0,0,0,0,0,0,0,0,0,0
Pecans5,Pecans,5,"A species of hickory native to Northern Mexico and the Southern United States, specifically the Mississippi Delta region. The Pecan is included in the state symbols of Alabama, Arkansas, California, Oklahoma, and Texas.",,0,0,0,0,0,0,0,0,0,0,0,0
Peppers1,Peppers,1,"Cultivars of the plant produce fruits in different colours, including red, yellow, orange, green, white, and purple. The name Pepper was given by Europeans when Christopher Columbus brought the plant back to Europe from the New World. ",,0,0,0,0,1,1,1,1,1,1,1,1
Peppers2,Peppers,2,"Cultivars of the plant produce fruits in different colours, including red, yellow, orange, green, white, and purple. The name Pepper was given by Europeans when Christopher Columbus brought the plant back to Europe from the New World. ",,0,0,0,0,1,1,1,0,0,1,1,0
Peppers3,Peppers,3,"Cultivars of the plant produce fruits in different colours, including red, yellow, orange, green, white, and purple. The name Pepper was given by Europeans when Christopher Columbus brought the plant back to Europe from the New World. ",,0,0,0,0,0,0,1,1,1,1,0,0
Peppers4,Peppers,4,"Cultivars of the plant produce fruits in different colours, including red, yellow, orange, green, white, and purple. The name Pepper was given by Europeans when Christopher Columbus brought the plant back to Europe from the New World. ",,0,0,0,0,0,0,1,1,1,0,0,0
Peppers5,Peppers,5,"Cultivars of the plant produce fruits in different colours, including red, yellow, orange, green, white, and purple. The name Pepper was given by Europeans when Christopher Columbus brought the plant back to Europe from the New World. ",,0,0,0,0,0,0,1,1,1,1,0,0
Persimmons1,Persimmons,1,"A member of the genus Diospyros, which comes from the ancient Greek words ""dios"" and ""pyron"", which roughly translates as ""divine fruit"" or ""the wheat of Zeus"". ",,1,0,0,0,0,0,0,0,1,1,1,1
